CHANNEL,TEST,REPLICATION,BOOTSTRAP_COEFFICIENT
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1,5.649943590739264e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,2,0.004541164772906153
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,3,-0.0029218114975930846
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,4,-0.0018811628358277946
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,5,-0.004924040791663076
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,6,0.005272380829153126
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,7,-0.00344649787196953
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,8,-0.0022341352226182215
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,9,-0.00025302486288128375
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,10,-0.003550414211578356
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,11,-0.001585778238706626
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,12,-0.0028676418553814985
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,13,0.006101615892935932
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,14,-0.00022484080695607588
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,15,-0.0013503389831713464
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,16,-0.000797213382568928
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,17,0.006378521871603938
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,18,-0.0023267567999993833
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,19,-0.00348788491337452
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,20,-0.0048739720358980405
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,21,-0.004996619574264828
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,22,0.001115338223675259
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,23,-0.003094273726878353
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,24,0.0032825684544050457
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,25,-0.0033781891761564342
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,26,-0.00189754923548813
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,27,0.0016590501273040302
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,28,-0.0011629658476362563
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,29,-0.0095963403352181
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,30,0.0007008032893034509
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,31,-0.003174960690976856
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,32,-0.0027741512038299628
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,33,0.0005354903312318675
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,34,0.00217140762733158
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,35,-0.007505376060722712
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,36,-0.003088988830581881
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,37,0.005753422160837831
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,38,-0.003411418147147578
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,39,-0.0024034132017101456
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,40,0.005068090865382078
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,41,-0.004294384071550296
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,42,-0.005775267169329638
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,43,-0.0008161350546048899
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,44,-0.002676325413762052
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,45,-0.0010985743830316203
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,46,-0.002921703084308469
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,47,-0.004055417882767384
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,48,-0.0022754031386901193
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,49,-0.007033943569023943
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,50,0.0005008893967075495
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,51,-0.002355767987428398
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,52,-0.002604352042095065
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,53,-0.004210454745109091
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,54,-0.0013317088628703021
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,55,0.011685970512490351
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,56,-0.0018348325362131665
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,57,-0.001484356144059928
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,58,-0.007349727360205089
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,59,-0.003024157409936747
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,60,-0.0030489576369362257
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,61,0.002292246077987141
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,62,-0.00293861756410495
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,63,-0.00255282879865458
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,64,-0.003035077769986503
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,65,-0.0018084078513962599
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,66,-0.00368048799777932
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,67,-0.004555831023486988
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,68,-0.0008805577302829357
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,69,-0.0010916980868898962
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,70,-0.004753096613632532
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,71,0.004488635098679833
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,72,-0.006298369869191142
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,73,-0.0015841259110497138
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,74,0.009483446411054497
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,75,-0.0052091984442324
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,76,0.0031189471035799983
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,77,-0.002631270437117078
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,78,0.0008301356802428194
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,79,-0.002751302636570955
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,80,-0.005756435266114134
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,81,0.0010309700064713109
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,82,0.0028796086561515047
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,83,-0.0015154525976387551
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,84,0.00012921811624193696
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,85,-0.0007798960369735946
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,86,-0.0007337466881145239
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,87,0.008948896884702986
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,88,-0.0036846349062056175
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,89,0.0034336286256468488
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,90,-0.003243105715337139
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,91,-0.001413912599988616
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,92,-0.00310240086425613
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,93,0.003906771849247384
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,94,-0.0030999035410423526
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,95,0.000713282587351945
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,96,-0.0077939135306998334
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,97,0.0009902655604272098
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,98,-0.004952212816903717
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,99,3.296768001103982e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,1,-0.000226978889457683
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,2,0.014987149098679726
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,3,0.015368206414035425
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,4,0.02237308402434399
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,5,0.008272392936699569
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,6,-0.0005140632028683088
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,7,0.019916491695556315
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,8,0.01723455118197464
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,9,-0.0026169938775126352
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,10,0.007374909921910545
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,11,-0.0016152112641757501
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,12,-0.004110687217405638
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,13,-0.009182951541699185
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,14,-0.008800098869700802
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,15,0.028678656304122547
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,16,0.024207065186848925
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,17,-0.005646659574144854
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,18,0.020925277899912532
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,19,0.007388886418177823
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,20,0.0009530941738320881
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,21,0.03329182838511589
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,22,0.006019289757799632
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,23,0.014618532632120975
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,24,0.0067293186054532775
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,25,0.004971365833627815
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,26,0.01184782666844369
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,27,0.02263678891078862
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,28,0.011174326558353452
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,29,0.0019619492222435328
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,30,-0.0067593354689490645
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,31,0.013481091517270385
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,32,0.005127162828092514
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,33,0.008587461099211744
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,34,-0.02163401734710917
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,35,0.008067067879862987
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,36,0.015656797913281457
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,37,0.008216581302686187
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,38,0.020290044962136534
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,39,0.014734018711558161
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,40,0.004644063448552157
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,41,-0.007739431265610963
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,42,0.0017286310090228769
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,43,-0.007302700385228842
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,44,0.014043755688175572
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,45,-0.008697233073745602
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,46,0.00618303707207281
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,47,0.0018152877645732982
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,48,0.010087454678046568
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,49,0.01118554344486875
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,50,0.014944603869355567
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,51,0.00658383650599703
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,52,0.021697380050578214
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,53,0.00031832570355316684
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,54,0.00845156824177793
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,55,0.008430968196552056
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,56,-0.004989602619081983
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,57,0.016831312996676513
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,58,0.027936369416318396
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,59,0.011723529512443579
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,60,0.0013610192193922437
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,61,0.026380654213919805
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,62,0.011199937882785727
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,63,-0.002183478193517877
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,64,0.0062549702773027184
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,65,0.018007108089585337
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,66,0.024855117720457443
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,67,0.0014870208819682989
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,68,0.011479308458472538
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,69,0.014748673498393119
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,70,0.0121727547814961
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,71,0.017890676188895494
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,72,0.009991751990545507
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,73,-0.0012597499260808575
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,74,-0.004089656853296791
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,75,0.010538583058440815
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,76,0.024518424747261996
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,77,-0.007100716160970081
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,78,-0.017817874893942997
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,79,0.011539344052621765
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,80,-0.01986932346973849
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,81,0.011334898143452758
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,82,0.0008597647299064265
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,83,0.01596254683698678
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,84,0.013732260036764381
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,85,0.00973850921194355
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,86,0.0035303018563919196
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,87,0.007579269955190574
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,88,0.0005708651427966715
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,89,0.008144844756224177
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,90,0.006221316556315753
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,91,0.007175523361044656
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,92,0.016526872330135542
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,93,0.016970314305102582
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,94,-0.0021167324465915455
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,95,0.014696957569779864
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,96,0.008254208000365523
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,97,0.008842714651250702
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,98,0.009838544196768533
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,99,0.01268238685739162
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,1,-0.012782040932880795
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,2,-0.014065876666665589
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,3,-0.011997118722834377
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,4,-0.01962294002688203
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,5,-0.022987598335185155
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,6,-0.018485751210835843
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,7,-0.014337951495090206
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,8,-0.011410869581222838
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,9,-0.01653097882134763
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,-0.02547643887565698
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,11,-0.009214462688179381
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,12,0.007021713530399154
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,13,-0.01768640100493457
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,14,-0.015365190410489688
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,15,-0.01575419866403127
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,16,-0.014477377648854928
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,17,-0.011015085887251641
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,18,-0.005085883761655641
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,19,-0.00436152771820475
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,20,-0.01296817875152323
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,21,-0.020071973731440096
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,22,-0.022206179253010716
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,23,-0.021140659138591644
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,24,-0.019360499947903786
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,25,-0.012833468082237509
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,26,-0.010904361963187448
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,27,-0.020592212939668064
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,28,-0.015156230147674421
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,29,0.008802194163236798
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,30,-0.019499951837372964
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,31,-0.017652221448374
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,32,-0.01960528916018589
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,33,0.014296647209839364
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,34,-0.001776042046444104
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,35,-0.0028854582048698507
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,36,-0.010343837070929673
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,37,-0.011161542703437277
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,38,-0.014390888542166635
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,39,-0.005605232989839939
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,40,-0.01439842070752273
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,41,-0.014424129125375273
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,42,-0.020163907346320897
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,43,0.007366091255875062
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,44,-0.010229977571548865
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,45,-0.009689949115768925
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,46,-0.014978117015782999
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,47,-0.025214575047429744
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,48,-0.016289727768441745
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,49,-0.016150805403006174
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,50,-0.012567690245482765
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,51,-0.010037862051554214
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,52,-0.01613948891138209
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,53,0.0049297114154217
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,54,-0.016939524332398204
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,55,-0.025287710682599496
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,56,-0.010969072146820302
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,57,-0.013209682432574255
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,58,-0.013804124771570385
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,59,-0.005407022659437821
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,60,-0.013621585673159187
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,61,-0.023393056379619637
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,62,0.008883668589207083
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,63,0.0015562569889837619
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,64,0.004133724061816224
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,65,-0.01788021800923989
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,66,-0.014659979436631332
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,67,-0.02116985857333553
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,68,-0.021808271965980786
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,69,-0.001173295949125297
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,70,0.011536832887758086
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,71,-0.013653861056195815
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,72,-0.005848456361442248
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,73,-0.008437403224790224
