MODEL,CHANNEL,CHANNEL_ROLE,QUALITY,COVARIANCE,PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,R_SQUARED,ADJ_R_SQUARED
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000065418],0.0009604007788496672,0.0004276552890694722,2.245735767560333,0.03462631872396714,**,7.572841048014538e-05,0.0018450731472191891,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000066985],-0.0020557251217558988,0.00039312233271591654,-5.229224978275236,2.6464565286493917e-05,***,-0.0028689606271543686,-0.0012424896163574287,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000068775],0.0021187380846720873,0.000814032338174934,2.602768938421184,0.015910936860806555,**,0.00043478389317929745,0.0038026922761648773,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000069051],0.001983141569070224,0.0010012215051779234,1.9807221067607883,0.05970448247961254,*,-8.804291733130205e-05,0.00405432605547175,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000069532],0.001761024450651163,0.0010359432715159249,1.6999236339208097,0.1026312197560063,,-0.0003819874819326616,0.0039040363832349876,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000073419],-0.004311915116490461,0.0014156363325035187,-3.0459200696445414,0.00573589573942292,***,-0.007240381989309576,-0.001383448243671346,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000074757],0.0009739957766683439,0.0012959448299145523,0.7515719451827004,0.4599305827839135,,-0.0017068703584176143,0.003654861911754302,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000076639],0.001995110786469161,0.0014903554648311092,1.3386811626817177,0.19375727686853936,,-0.0010879243880833316,0.005078145961021654,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000079062],-0.002445217341804466,0.0012892464070992328,-1.8966252908209646,0.07050653395510141,*,-0.0051122267335557085,0.00022179204994677649,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000079196],0.008651353323302234,0.002204807599152617,3.9238586290374027,0.000679514660234995,***,0.0040903613038054225,0.013212345342799046,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000079198],-0.004416440241843408,0.0015125022380120437,-2.919956169881873,0.007705605149458868,***,-0.007545289507282865,-0.0012875909764039507,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000079909],0.002680939005896165,0.0013125616104294464,2.0425243162635316,0.05272571598190532,*,-3.430155866259192e-05,0.005396179570454922,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000080443],0.0023397218672487506,0.0013556773419990153,1.7258692719601787,0.0977827545591447,*,-0.0004647103835501796,0.005144154118047681,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000080471],-0.010668306160121346,0.0014118991632065371,-7.555997225674927,1.1262435627104027e-07,***,-0.013589042109232835,-0.007747570211009856,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(ETF_ID)[T.S000087815],-0.0017448651701164803,0.0006417950761137343,-2.7187263272292044,0.012246682922456129,**,-0.0030725194386486293,-0.0004172109015843314,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-02],0.0644254171814342,0.0007106955585848176,90.65121683006181,6.9699993257898005e-31,***,0.0629552314054767,0.0658956029573917,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-03],0.09440864429301694,0.0019821931595040234,47.62837760808311,1.725620923181515e-24,***,0.09030816532828836,0.09850912325774552,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-04],0.04925462662908321,0.0009040751610436507,54.48067677495355,8.047099578994994e-26,***,0.04738440466679944,0.051124848591366984,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-05],-0.03929055902862377,0.0003205237944855162,-122.58234709747651,6.839927353500983e-34,***,-0.039953613015406626,-0.03862750504184092,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-06],-0.019657461274187483,0.00041091062269379866,-47.83877609519913,1.560772321040658e-24,***,-0.02050749466102504,-0.018807427887349924,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-07],0.096526188169464,0.004064624393657566,23.74787405204853,1.1096617113931789e-17,***,0.08811787198402936,0.10493450435489864,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-08],-0.017594156096964762,0.0020455142092422754,-8.601336533116632,1.2099150887674031e-08,***,-0.021825624633134096,-0.013362687560795427,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-09],0.13118891706979996,0.0008861241619521554,148.04800805881112,8.9523994670247e-36,***,0.12935582957840144,0.13302200456119848,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-10],0.07992625448004093,0.002567979872772729,31.124174814400718,2.6452432134529452e-20,***,0.07461398337282668,0.08523852558725517,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-11],0.03459402579259514,0.002679519987099397,12.910530975379462,5.0656231875593524e-12,***,0.029051016379012022,0.04013703520617826,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2010-12],0.09537544596300189,0.0010052134767237614,94.88078718746786,2.448457812718275e-31,***,0.09329600345428149,0.09745488847172229,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-01],0.051399754069446295,0.0001941493207179514,264.7434143955456,1.4114816178771466e-41,***,0.050998125599585414,0.051801382539307175,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-02],0.06661010114749193,0.004323259839944535,15.407378601686474,1.3032022911815803e-13,***,0.057666756777771624,0.07555344551721223,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-03],0.03281184986499404,0.00124844226613452,26.28223247085945,1.1666549808169637e-18,***,0.03022925026998606,0.03539444946000202,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-04],0.06690088642643549,0.0011312261735903493,59.14015073935364,1.2345389268354068e-26,***,0.0645607667933326,0.06924100605953838,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-05],0.02537408738339859,0.000809134517066993,31.359541396622582,2.2329356397376844e-20,***,0.023700265106815215,0.027047909659981967,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-06],0.026536377363616987,0.0011471796647586569,23.131840790779442,1.9842412817447063e-17,***,0.02416325541959602,0.028909499307637955,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-07],0.017878325470500594,0.001149980059669091,15.546639544032718,1.0781876443624003e-13,***,0.015499410468235978,0.02025724047276521,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-08],-0.028221458813965886,0.003890108791571153,-7.254670839826998,2.2011471732462754e-07,***,-0.0362687619710076,-0.020174155656924174,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-09],-0.017870980419129018,0.004092004527738398,-4.367292435281369,0.00022538986271610352,***,-0.02633593672730426,-0.009406024110953776,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-10],0.1470587225023903,0.0016505190231932332,89.09847171459927,1.0359530774122933e-30,***,0.1436443637639202,0.1504730812408604,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-11],0.03154343503508327,0.0006530962974416663,48.298291015653305,1.2553185046376102e-24,***,0.030192402409044066,0.03289446766112248,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2011-12],0.03927290935168638,0.0031272197167958047,12.558410635734282,8.869327153677629e-12,***,0.03280376248508424,0.04574205621828853,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-01],0.07833084907133535,0.0033470833204748513,23.4027185974631,1.5341022989314224e-17,***,0.07140687968772838,0.08525481845494232,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-02],0.07509410564826614,0.0022645258379617047,33.161072569548686,6.346277905972232e-21,***,0.0704095770395761,0.0797786342569562,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-03],0.06715247158098622,0.00019639983415882157,341.9171501269314,3.9364397576135506e-44,***,0.06674618756936854,0.06755875559260391,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-04],0.027186200888054304,0.0006909799503544477,39.344413501591134,1.3280069726658908e-22,***,0.0257567999551066,0.02861560182100201,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-05],-0.03061786013672514,0.002998705489088628,-10.210359186033495,5.153927742349826e-10,***,-0.0368211550681337,-0.024414565205316572,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-06],0.05427618315182089,0.004790253031410383,11.33054617280634,6.888420085229411e-11,***,0.04436678976256088,0.0641855765410809,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-07],0.046087295991814145,0.001282675132019628,35.930606933376566,1.0372265766776906e-21,***,0.043433880318266484,0.048740711665361806,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-08],0.059464109546651336,0.0010539302182564216,56.42129670124298,3.618424373696254e-26,***,0.05728388877980458,0.06164433031349809,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-09],0.05939768411146655,0.0011210276664124588,52.985029621572615,1.5190890272021145e-25,***,0.05707866169785211,0.06171670652508099,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-10],0.014810915725008873,0.0004052196586724404,36.55033858310731,7.04496512535937e-22,***,0.01397265499420472,0.015649176455813027,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-11],0.04473574414090234,0.0002514704470617594,177.8966262779799,1.3148811304097808e-37,***,0.04421553788679255,0.04525595039501213,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2012-12],0.046687531540986975,0.0006625307558251572,70.46847430175436,2.2396966687482653e-28,***,0.04531698225081258,0.04805808083116137,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-01],0.09819316733475061,0.0007552278497047031,130.01793746502398,1.7686133388114562e-34,***,0.09663085949585856,0.09975547517364267,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-02],0.05205554643921669,0.0016217541065207943,32.09829790466402,1.3221535697756894e-20,***,0.04870069246453411,0.055410400413899275,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-03],0.07926724841594551,0.0012402068027126112,63.91454089960659,2.0917762637533164e-27,***,0.0767016851750206,0.08183281165687042,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-04],0.05215459774107284,0.00207207532211175,25.170222908653543,3.053778377763553e-18,***,0.04786818335662486,0.056441012125520815,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-05],0.06288892903981101,0.0041755159344977495,15.061355297492257,2.100155684693718e-13,***,0.05425121622448624,0.07152664185513578,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-06],0.02441280631533181,0.00025251494326163386,96.67865988444653,1.5916185174389732e-31,***,0.0238904393562091,0.024935173274454523,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-07],0.07983699289501102,0.0010265853962338155,77.76946096048624,2.3410968505965438e-29,***,0.07771333920234688,0.08196064658767516,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-08],0.007530419783390779,0.0005423235694337738,13.885473927037872,1.140010947202514e-12,***,0.00640853800417198,0.008652301562609578,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-09],0.06986758365207449,0.000276963807000249,252.2625046528613,4.284324660283338e-41,***,0.06929464036491279,0.07044052693923619,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-10],0.08163419331596695,0.0009827952816445608,83.06327354295429,5.174429697192308e-30,***,0.079601126377109,0.0836672602548249,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-11],0.05833493962968318,0.0019846911882463935,29.392451568863958,9.568006324884984e-20,***,0.05422929309878566,0.06244058616058071,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2013-12],0.060783555505402986,0.00036032269963546203,168.6919962769418,4.4584155095202615e-37,***,0.06003817121059535,0.061528939800210625,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2014-01],0.007188525550585718,0.0014202422584371115,5.061478425868165,4.005399877548456e-05,***,0.00425053059403105,0.010126520507140385,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2014-02],0.08310045438516463,0.0001762257292731692,471.55687610377146,2.423524238199147e-47,***,0.08273590368915204,0.08346500508117721,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
PORTFOLIO_CONCENTRATION_FINAL_MAIN_ETF_AND_MONTH_FE_CLUSTER_ETF,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2014-03],0.039427581885592186,0.00010446453696855555,377.42551711553676,4.058206309962057e-45,***,0.03921148052617328,0.039643683245011094,NEGATIVE,,1828,24,192,0.7851287433170426,0.7564703561043653
