MODEL,MODEL_FAMILY,CHANNEL,CHANNEL_ROLE,QUALITY,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_JOINT_STRESS_MONTHS,R_SQUARED,ADJ_R_SQUARED
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2023-09],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.028219022838877113,0.008557589737902672,-3.297543315717907,0.005774950727377639,***,-0.04670657148350968,-0.009731474194244548,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2023-10],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.016034290680995253,0.0165258023258241,-0.9702579254466341,0.34962479158547105,,-0.051736116048605535,0.01966753468661503,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2023-11],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.12334677743617788,0.006320594422956459,19.51505968935156,5.176072679682936e-11,***,0.10969196335460922,0.13700159151774655,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2023-12],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0951238441698731,0.008847395321597038,10.751621320420703,7.712322570547307e-08,***,0.07601020862575933,0.11423747971398687,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-01],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.021025069507719124,0.01787366315409745,1.1763156397461383,0.26056038755929917,,-0.017588632146566884,0.05963877116200513,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-02],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.07465145704496189,0.0059933382328177616,12.455739046428652,1.334685702259263e-08,***,0.061703636979202295,0.08759927711072148,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-03],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.059768809359257644,0.006849677754604885,8.725784117227473,8.535107027212317e-07,***,0.04497098023133882,0.07456663848717647,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-04],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.024066828213715453,0.006476465115743546,-3.716043826934503,0.0025896321714248068,***,-0.03805838045444247,-0.010075275972988434,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-05],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.08390094811346702,0.011453309551837775,7.325476337972934,5.785521149081927e-06,***,0.05915757714491079,0.10864431908202324,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-06],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.04061123673286293,0.015210066072481796,2.6700236895313156,0.019263449591287382,**,0.007751886727145149,0.07347058673858071,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-07],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.05955426750324551,0.009121647533147734,6.528893742805504,1.915390082987015e-05,***,0.039848146077332,0.07926038892915901,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-08],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.044841938962838584,0.007755730179165455,5.781781718412455,6.364607685137457e-05,***,0.028086702575786986,0.06159717534989018,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-09],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.05163198804800683,0.0029672156208824753,17.40082105413392,2.1830958943523166e-10,***,0.04522170842368555,0.05804226767232811,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-10],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.012087809238622389,0.005886858277281943,2.0533548913977806,0.060728094910713536,*,-0.0006299748686560639,0.024805593345900843,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-11],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0893117413105613,0.006335424632731292,14.0971989232011,2.9616947080498626e-09,***,0.07562488850862632,0.10299859411249628,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2024-12],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.013114547868020028,0.007397188133039174,-1.7729098722586965,0.09965973111636321,*,-0.029095201256596374,0.0028661055205563175,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-01],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.05622297645860154,0.006513369528553076,8.631934087592185,9.635254685719262e-07,***,0.04215169708115565,0.07029425583604743,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-02],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.008403047402556551,0.010530009675171103,0.7980094664461939,0.43919971882482495,,-0.014345655451933038,0.03115175025704614,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-03],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.024412776999438487,0.00632910025345031,-3.8572270973476614,0.0019802177435024756,***,-0.03808596681060324,-0.01073958718827373,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-04],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.021755277170821596,0.00544168212653284,3.997895625829754,0.0015180830671427494,***,0.00999923766622626,0.03351131667541693,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-05],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0901591626281498,0.006430340389024227,14.020900477063394,3.16529770700634e-09,***,0.0762672568013151,0.10405106845498449,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-06],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.07985269181079294,0.0037053740650917787,21.550507562268226,1.4776251747860723e-11,***,0.07184771782009854,0.08785766580148734,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-07],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.05093918037326436,0.005199050806386154,9.79778468613813,2.279312983559437e-07,***,0.039707313967790106,0.06217104677873861,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-08],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.06518811527719379,0.00619257491399215,10.52681900220552,9.885562841379366e-08,***,0.05180987053020738,0.07856636002418019,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-09],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.067798164217532,0.008087774324333673,8.382796242663172,1.3355980382147445e-06,***,0.050325590066697,0.085270738368367,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-10],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.06365379778775936,0.009946173384026242,6.399827886570795,2.3440156022226537e-05,***,0.04216639655716461,0.0851411990183541,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-11],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.025190070985572535,0.008741666938196007,2.881609556125566,0.012853642016513286,**,0.006304847727056823,0.04407529424408825,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,C(DATE_GROUP)[T.2025-12],CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.03161472322922944,0.005135247588312194,6.156416547701506,3.451959739509917e-05,***,0.020520695296263637,0.04270875116219524,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,HIGH_CPU_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.003381169732689829,0.004778274100279083,0.7076131803515303,0.4916774109089128,,-0.006941663865541046,0.013704003330920703,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,HIGH_VIX_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0453562837737941,0.01328057660129456,3.4152345290017663,0.004605538790685167,***,0.016665342344604192,0.07404722520298401,NEGATIVE,,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_ETF,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,CPU_VIX_STRESS_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.03960967854317536,0.01622993110678286,-2.4405327590467447,0.0297371414799692,**,-0.07467231300281951,-0.00454704408353121,NEGATIVE,1.0,1055,14,192,17,0.7874561482371665,0.735512137239638
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,Intercept,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.00198997550503164,0.0006865457696722576,-2.8985329062352423,0.004187785151964605,***,-0.0033441609399456423,-0.0006357900701176376,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000055812],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.003474521693681235,0.0022637223867771087,-1.5348709338109063,0.12647034070039284,,-0.00793962805698419,0.0009905846696217206,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000062205],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.005975738270267513,0.008633351028004816,-0.6921690373626007,0.48967178612577417,,-0.02300469501732469,0.011053218476789662,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000063075],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0006688655110281319,0.0008211816682361273,0.8145158822953685,0.41636386167720313,,-0.0009508841162612574,0.002288615138317521,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000063599],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.00012202576604976052,0.0011343527597816323,0.10757303228428781,0.914447303392762,,-0.002115441935607045,0.002359493467706566,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000063769],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.0015012425697669308,0.0016998260151551215,0.8831742521777627,0.3782523760997915,,-0.0018515996343440092,0.0048540847738778705,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000066985],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.0023937332943602557,0.002209293709949417,-1.0834835058734953,0.27995971676972825,,-0.006751481161467267,0.001964014572746755,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000069051],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.00175009361150813,0.0010734679723829847,1.630317491096738,0.10468235997616143,,-0.00036728116124978534,0.0038674683842660454,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000076639],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.001171030600017278,0.0015850402928356741,0.7388017864973495,0.46093426895536493,,-0.0019554011298505785,0.004297462329885135,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000079062],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.004253499196320247,0.003918883323875608,-1.0853855154109866,0.2791189614984797,,-0.01198334759499747,0.003476349202356976,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000079196],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.007648084075827099,0.004397792354133601,1.7390734850494847,0.08363300431665407,*,-0.0010263941815902896,0.016322562333244486,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000079198],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.0059689142659355285,0.0042909771750182036,-1.3910384563884814,0.16583206887073332,,-0.01443270364261762,0.0024948751107465627,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000080471],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.013018179037692033,0.012149808106812451,-1.0714719873141603,0.28530927937337797,,-0.03698321371134511,0.010946855635961044,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,C(ETF_ID)[T.S000087815],CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.001030084682785511,0.001107845210000689,-0.92980921295392,0.35364352763933726,,-0.0032152672500575436,0.0011550978844865217,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,CPU_Z,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,-0.00018954021037862512,0.0007095344786017312,-0.26713319238854905,0.7896548244405968,,-0.0015890699998498364,0.0012099895790925862,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,MAIN,CLUSTER_DATE,VIX_LEVEL_Z,CPU_Z_X_VIX_Z_X_FINANCIAL_ARCHITECTURE_RISK_FINAL_MAIN,0.003124745625445068,0.0012324676332559977,2.535357149453046,0.012034675292619845,**,0.0006937500652292577,0.0055557411856608785,NEGATIVE,,1055,14,192,17,0.7579034633344405,0.7525026676571293
