MODEL,MODEL_FAMILY,CHANNEL,CHANNEL_ROLE,QUALITY,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_JOINT_STRESS_MONTHS,R_SQUARED,ADJ_R_SQUARED,COEFFICIENT_WITH_STARS
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.0068531839403784415,0.002216194951746742,3.0923199851966796,0.0022834517632284,***,0.0024818236361440144,0.011224544244612868,NEGATIVE,0.0,2106,26,192,17,0.6480381763471026,0.6420871310196381,0.006853***
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.0029536309403681836,0.0012554367688429875,-2.352672005209991,0.026815036181574547,**,-0.005539251366344346,-0.00036801051439202094,NEGATIVE,,2106,26,192,17,0.6480381763471026,0.6420871310196381,-0.002954**
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.0010636895587323983,0.00160444904909257,-0.6629625037541643,0.513421339856497,,-0.004368114231266915,0.0022407351138021177,NEGATIVE,,2106,26,192,17,0.6480381763471026,0.6420871310196381,-0.001064
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.006033139674739667,0.0027689119339135326,-2.178884637263465,0.0389746348300247,**,-0.011735820551813278,-0.0003304587976660552,NEGATIVE,,2106,26,192,17,0.6480381763471026,0.6420871310196381,-0.006033**
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.0068531839403784415,0.0037581272328793595,1.8235635772043157,0.08019684595118251,*,-0.0008868239818886695,0.014593191862645552,NEGATIVE,0.0,2106,26,192,17,0.6480381763471026,0.6420871310196381,0.006853*
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.0029536309403681836,0.0016944276247440324,-1.7431437597190802,0.08130850642592043,*,-0.006274709084866487,0.00036744720413011984,NEGATIVE,,2106,26,192,17,0.6480381763471026,0.6420871310196381,-0.002954*
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.0010636895587323983,0.0018400726259149023,-0.5780693347380902,0.5632173094288727,,-0.004670231905525606,0.00254285278806081,NEGATIVE,,2106,26,192,17,0.6480381763471026,0.6420871310196381,-0.001064
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.006033139674739667,0.002942102671241079,-2.050621731768009,0.04030379836711709,**,-0.01179966091037218,-0.00026661843910715226,NEGATIVE,,2106,26,192,17,0.6480381763471026,0.6420871310196381,-0.006033**
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.0068531839403784415,0.003866010143635421,1.7726761404547215,0.07628238690716448,*,-0.0007241959411469837,0.014430563821903867,NEGATIVE,0.0,2106,26,192,17,0.6480381763471026,0.6420871310196381,0.006853*
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.0015134726503804466,0.0013995658222803065,-1.0813872604537829,0.28984629658517586,,-0.004395932418482608,0.001368987117721715,NEGATIVE,,2106,26,192,17,0.7086587184443318,0.6748285272138486,-0.001513
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,-0.004798120983695774,0.0031596479331120553,-1.5185619047657393,0.14141891342815452,,-0.011305537715067324,0.0017092957476757768,NEGATIVE,,2106,26,192,17,0.7086587184443318,0.6748285272138486,-0.004798
GROWTH_DURATION_EXPOSURE_FINAL_MODERATE_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,CPU_Z_X_VIX_Z_X_GROWTH_DURATION_EXPOSURE_FINAL_MODERATE,0.005633366140036775,0.004405763902978042,1.278635502058779,0.21276841164967308,,-0.0034404744724753425,0.014707206752548892,NEGATIVE,0.0,2106,26,192,17,0.7086587184443318,0.6748285272138486,0.005633
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_DATE,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0024651532839355767,0.0035867427369591955,0.687295818162166,0.49273002889401085,,-0.004609560431790049,0.009539866999661202,NEGATIVE,,1828,24,192,17,0.7617055414112156,0.7573221985274754,0.002465
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_DATE,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0061201114827507536,0.004165617528243508,1.4691966896277648,0.14342458879432915,,-0.0020964107556176066,0.014336633721119114,NEGATIVE,,1828,24,192,17,0.7617055414112156,0.7573221985274754,0.006120
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_DATE,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.012142630137515951,0.006741202215054893,-1.8012558813913395,0.07323986104022691,*,-0.025439395272046257,0.0011541349970143524,NEGATIVE,1.0,1828,24,192,17,0.7617055414112156,0.7573221985274754,-0.012143*
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0024651532839355767,0.0012424756751675317,1.9840656305832167,0.059306974512102026,*,-0.00010510347726028343,0.005035410045131437,NEGATIVE,,1828,24,192,17,0.7617055414112156,0.7573221985274754,0.002465*
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0061201114827507536,0.006014038037486314,1.0176376412326078,0.319436084672515,,-0.0063208740728449495,0.018561097038346457,NEGATIVE,,1828,24,192,17,0.7617055414112156,0.7573221985274754,0.006120
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.012142630137515951,0.006182061644391467,-1.9641716365821218,0.06170702600841844,*,-0.024931199006266058,0.0006459387312341552,NEGATIVE,1.0,1828,24,192,17,0.7617055414112156,0.7573221985274754,-0.012143*
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0024651532839355767,0.0029923722559318084,0.8238123712879906,0.4100461770984385,,-0.003399896337690767,0.00833020290556192,NEGATIVE,,1828,24,192,17,0.7617055414112156,0.7573221985274754,0.002465
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0061201114827507536,0.006486123715501608,0.9435699581437064,0.3453894500576671,,-0.0065926909996323994,0.018832913965133907,NEGATIVE,,1828,24,192,17,0.7617055414112156,0.7573221985274754,0.006120
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.012142630137515951,0.007809556004862551,-1.554842571070039,0.11998356751713272,,-0.02744935990704655,0.0031640996320146473,NEGATIVE,1.0,1828,24,192,17,0.7617055414112156,0.7573221985274754,-0.012143
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0023291596848299323,0.0013250560909496994,1.7577819540911417,0.09208805671458045,*,-0.0004119276819452783,0.005070247051605143,NEGATIVE,,1828,24,192,17,0.786241249239005,0.7574302871799143,0.002329*
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.006678762022473143,0.006023390411917072,1.10880443832089,0.2789746225633707,,-0.005781570393664236,0.019139094438610522,NEGATIVE,,1828,24,192,17,0.786241249239005,0.7574302871799143,0.006679
PORTFOLIO_CONCENTRATION_FINAL_MAIN_REGIME_ETF_MONTH_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.012899381928937834,0.006292749727931214,-2.049880018536602,0.0519454239983321,*,-0.025916926544085138,0.00011816268620946924,NEGATIVE,1.0,1828,24,192,17,0.786241249239005,0.7574302871799143,-0.012899*
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0013749010907365892,0.0009338049072718243,-1.4723643879249446,0.14256838270880054,,-0.0032167957761883577,0.0004669935947151792,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,-0.001375
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.00027291683668915644,0.0015635399337700767,0.17455060199907224,0.8616176482469267,,-0.002811106252155462,0.0033569399255337752,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,0.000273
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0015970788304860795,0.001163381754949267,1.3727899923578613,0.17142731547123802,,-0.0006976474607400215,0.00389180512171218,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,0.001597
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_DATE,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_DATE,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0033958632930820593,0.0015879624190440933,-2.1385035642885484,0.033746231345426786,**,-0.006528058805825325,-0.00026366778033879356,NEGATIVE,1.0,1828,24,192,17,0.7621285169892791,0.7577529545927608,-0.003396**
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0013749010907365892,0.0007777027595480638,-1.7679004913594076,0.09034275283103217,*,-0.0029837018229195867,0.00023389964144640823,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,-0.001375*
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.00027291683668915644,0.0006999806374964155,0.38989197996288005,0.7002036058405233,,-0.0011751034362137806,0.0017209371095920937,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,0.000273
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0015970788304860795,0.0016818608694172067,0.9495903374216051,0.35219262185013683,,-0.0018821154566998229,0.005076273117671982,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,0.001597
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0033958632930820593,0.002224182585568311,-1.5267916020547236,0.14044860867037273,,-0.007996935525679462,0.0012052089395153441,NEGATIVE,1.0,1828,24,192,17,0.7621285169892791,0.7577529545927608,-0.003396
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0013749010907365892,0.0010513740532303803,-1.3077183011242877,0.19096887360822024,,-0.0034355942350681344,0.0006857920535949559,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,-0.001375
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.00027291683668915644,0.0014882682220648679,0.18337879734508034,0.8545008110376835,,-0.0026440888785579843,0.0031899225519362974,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,0.000273
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0015970788304860795,0.0017089435521398743,0.9345415935396333,0.3500245910378028,,-0.001752450531708074,0.004946608192680233,NEGATIVE,,1828,24,192,17,0.7621285169892791,0.7577529545927608,0.001597
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_FE_TWO_WAY_CLUSTER,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,TWO_WAY_CLUSTER,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0033958632930820593,0.002483319624596507,-1.3674692775940285,0.17147826062885985,,-0.008263169757291213,0.0014714431711270936,NEGATIVE,1.0,1828,24,192,17,0.7621285169892791,0.7577529545927608,-0.003396
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.00018957096854692876,0.0007500265518485522,0.2527523433399829,0.8027048541107307,,-0.001361977165950936,0.0017411191030447934,NEGATIVE,,1828,24,192,17,0.7862146261303347,0.7574000757392059,0.000190
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,0.0015883352893676151,0.0015342988825980818,1.0352189572595083,0.3113291651118086,,-0.001585603770776349,0.00476227434951158,NEGATIVE,,1828,24,192,17,0.7862146261303347,0.7574000757392059,0.001588
PORTFOLIO_CONCENTRATION_FINAL_MAIN_CONTINUOUS_ETF_MONTH_FE_CLUSTER_ETF,CONTINUOUS,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MAIN,CLUSTER_ETF,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,CPU_Z_X_VIX_Z_X_PORTFOLIO_CONCENTRATION_FINAL_MAIN,-0.0035946031778473293,0.0022503394286455935,-1.5973604390919838,0.12383465813930038,,-0.00824978496294109,0.001060578607246431,NEGATIVE,1.0,1828,24,192,17,0.7862146261303347,0.7574000757392059,-0.003595
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_CLUSTER_DATE,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0016571693361748213,0.002754383780504544,0.6016479431458399,0.5481219639423544,,-0.0037757479761017032,0.007090086648451346,NEGATIVE,,2106,26,192,17,0.64380299132208,0.6377803365859798,0.001657
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_CLUSTER_DATE,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.007953400889727655,0.0033861467964329916,2.348805698000413,0.019855785709967374,**,0.0012743550419915704,0.01463244673746374,NEGATIVE,,2106,26,192,17,0.64380299132208,0.6377803365859798,0.007953**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_CLUSTER_DATE,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_DATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.012201136764157147,0.0050874513102992115,-2.3982807932641528,0.017434791831650975,**,-0.022235941098513734,-0.0021663324298005597,NEGATIVE,1.0,2106,26,192,17,0.64380299132208,0.6377803365859798,-0.012201**
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0016571693361748213,0.0016370823546145827,1.0122699884362065,0.32110646029595385,,-0.0017144648871860572,0.0050288035595357,NEGATIVE,,2106,26,192,17,0.64380299132208,0.6377803365859798,0.001657
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,HIGH_VIX_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.007953400889727655,0.006795521590676596,1.1703885836577521,0.2528809804430081,,-0.006042237812338208,0.02194903959179352,NEGATIVE,,2106,26,192,17,0.64380299132208,0.6377803365859798,0.007953
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_CLUSTER_ETF,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,CLUSTER_ETF,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,-0.012201136764157147,0.006964626537755558,-1.751872365016879,0.09205579067500698,*,-0.02654505362419344,0.0021427800958791453,NEGATIVE,1.0,2106,26,192,17,0.64380299132208,0.6377803365859798,-0.012201*
PORTFOLIO_CONCENTRATION_FINAL_MODERATE_REGIME_ETF_FE_TWO_WAY_CLUSTER,REGIME,PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,MODERATE,TWO_WAY_CLUSTER,HIGH_CPU_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,CPU_VIX_STRESS_X_PORTFOLIO_CONCENTRATION_FINAL_MODERATE,0.0016571693361748213,0.0,,,,0.0016571693361748213,0.0016571693361748213,NEGATIVE,,2106,26,192,17,0.64380299132208,0.6377803365859798,0.001657
