CHANNEL,CHANNEL_ROLE,SORT_METHOD,SAMPLE_DESIGN,EVENT,HORIZON_MONTHS,N_EVENTS,MEAN_CUMULATIVE_HML,MEDIAN_CUMULATIVE_HML,MIN_CUMULATIVE_HML,MAX_CUMULATIVE_HML
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,AVAILABLE_CROSS_SECTION,EXTREME_CPU_REGIME,12,8,0.020173358048580878,-0.0066219009750673186,-0.09672879701011416,0.2361146054729677
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,0,3,-0.0026205854454615838,-0.0012388509024023886,-0.018316994847596413,0.01169408941361405
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,1,3,0.011642338821225414,-0.0049603392903170285,-0.007225258768660425,0.047112614522653695
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,3,3,0.04409860391764364,0.038551637546262896,-0.008639353351476142,0.10238352755814417
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,6,3,0.08717589515899145,0.10500290506185261,-0.03584003366126387,0.19236481407638562
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,CPU_AND_VIX_STRESS,12,1,0.11670985810905532,0.11670985810905532,0.11670985810905532,0.11670985810905532
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,0,12,0.0071018946245776,0.005356915953960872,-0.02208913988876282,0.03968430685884905
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,1,11,0.01835960310717034,0.02182800755245551,-0.04392109333955718,0.06465916545182426
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,3,10,0.040666578598587834,0.03714489944827726,-0.04830446493690721,0.10566122215062079
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,6,7,0.08575808683110885,0.0905792105236547,-0.00513843596408714,0.19236481407638562
PORTFOLIO_CONCENTRATION_FINAL,PRIMARY,TERCILE,BALANCED_COMMON_WINDOW,EXTREME_CPU_REGIME,12,1,0.08686084375780934,0.08686084375780934,0.08686084375780934,0.08686084375780934
